Position,FirstName,LastName,Nationality,Time
1,Spiridon,Louis,Greece,2:58:50
2,Kharilaos,Vasilakos,Greece,3:06:03
3,Gyula,Kellner,Hungary,3:06:35
4,Ioannis,Vrettos,Greece,
5,Eleitherios,Papasimeon,Greece,
6,Dimitrios,Deligiannis,Greece,
7,Evangelos,Gerakeris,Greece,
8,Stamatios,Masouris,Greece,
9,Sokratis,Lagoudakis,France,
